gene_symbol	ACD	ACN	ALO
RARS2	178.313	154.810	103.300
RASA1	451.589	473.095	167.720
RASA2	422.004	147.570	133.360
RASA3	103.074	74.711	107.207
RASA4	176.989	236.768	141.980
RASA4 /// RASA4B /// RASA4P	135.111	209.041	353.620
RASA4 /// RASA4P	67.200	84.032	62.220
RASAL1	65.289	117.860	82.910
RASAL2	95.579	75.365	130.926
RASAL3	173.111	73.319	51.060
RASD1	212.400	273.788	940.680
RASD2	27.611	37.649	25.080
RASEF	510.969	230.621	591.708
RASGEF1A	37.028	36.223	18.140
RASGEF1B	17.211	25.249	86.200
RASGEF1C	22.167	24.874	43.120
RASGRF1	27.692	23.601	27.760
RASGRF2	48.394	54.137	23.510
RASGRP1	886.644	251.706	151.320
RASGRP2	63.158	41.558	44.250
RASGRP3	37.939	40.772	21.590
RASGRP4	38.122	39.738	63.000
RASIP1	60.572	96.180	47.870
RASL10A	45.444	44.850	24.800
RASL10B	84.811	58.133	47.210
RASL11A	21.344	45.197	95.420
RASL11B	41.550	42.728	55.780
RASL12	119.178	113.379	73.920
RASSF1	107.150	133.418	108.550
RASSF10	26.356	77.143	74.500
RASSF2	405.856	444.368	102.500
RASSF4	85.689	89.103	55.075
RASSF5	565.239	397.751	167.320
RASSF6	21.104	38.092	25.673
RASSF7	228.333	272.499	219.000
RASSF8	36.796	55.048	46.427
RASSF9	15.389	22.765	81.580
RAVER1	88.878	72.277	106.320
RAVER2	31.072	27.803	38.870
RAX	50.244	52.194	30.920
RAX2	56.178	55.046	63.200
RB1	169.967	197.042	133.710
RB1CC1	280.283	419.471	224.390
RBAK	88.281	135.347	143.753
RBBP4	186.895	282.992	228.757
RBBP5	47.733	125.905	91.920
RBBP6	205.788	233.136	212.222
RBBP7	1717.811	1822.599	1003.040
RBBP8	332.778	516.040	334.840
RBBP9	77.775	92.331	94.010
RBCK1	392.817	458.334	269.420
RBFA	110.533	81.573	77.060
RBFOX1	35.422	31.756	28.507
RBFOX2	456.107	371.284	295.893
RBFOX3	35.611	32.635	63.513
RBKS	60.028	90.324	89.680
RBL1	15.122	14.618	21.990
RBL2	486.422	401.034	367.280
RBM10	323.830	266.087	148.760
RBM11	10.767	10.803	9.660
RBM12	206.622	267.129	169.730
RBM12B	58.228	52.132	59.470
RBM14	90.694	95.048	80.665
RBM14 /// RBM4	663.478	571.295	479.060
RBM15	155.524	132.455	90.980
RBM15B	186.694	258.656	168.780
RBM16	546.911	682.291	339.180
RBM17	552.003	441.864	264.590
RBM18	184.211	345.062	136.020
RBM19	66.394	83.682	53.570
RBM20	14.389	15.361	10.960
RBM22	225.822	209.832	91.370
RBM23	367.256	522.773	252.900
RBM24	15.978	27.186	11.360
RBM25	338.375	353.071	400.006
RBM26	136.530	150.730	114.460
RBM27	318.678	322.441	257.430
RBM28	168.056	169.970	106.280
RBM3	903.494	1013.546	978.030
RBM33	51.590	50.392	100.503
RBM34	9.489	10.774	10.820
RBM38	115.544	95.328	141.000
RBM39	536.384	557.868	750.972
RBM4	131.111	122.657	181.710
RBM41	51.333	49.228	46.490
RBM42	228.233	277.884	259.080
RBM43	41.583	104.509	53.590
RBM45	70.633	95.967	29.440
RBM46	8.500	7.775	7.650
RBM47	152.107	321.741	195.480
RBM4B	100.089	133.572	88.680
RBM5	745.685	302.979	334.227
RBM6	402.833	104.045	138.587
RBM7	203.261	340.200	124.810
RBM8A	325.148	342.012	426.213
RBM9	23.900	21.324	162.080
RBMS1	1390.650	1356.538	465.983
RBMS2	58.424	78.901	97.460
RBMS3	128.981	121.022	77.933
RBMX	592.115	592.070	427.820
RBMX2	200.933	214.080	164.230
RBMXL1	228.756	142.192	36.760
RBMXL2	14.406	13.059	13.210
RBMY1A1 /// RBMY1B /// RBMY1D /// RBMY1E /// RBMY1F /// RBMY1J	76.372	41.965	18.700
RBMY2FP	13.367	13.363	9.480
RBMY3AP	17.122	13.972	16.200
RBP1	83.472	204.281	189.280
RBP2	30.522	26.623	60.200
RBP3	37.167	28.070	44.660
RBP4	95.200	166.876	105.180
RBP5	69.689	65.370	100.640
RBP7	210.878	487.633	385.460
RBPJ	1064.004	651.854	312.673
RBPJL	21.267	20.521	38.220
RBPMS	89.113	116.363	91.453
RBPMS2	58.733	127.482	56.620
RBX1	1156.733	1500.443	843.860
RC3H1	306.750	405.864	504.500
RC3H2	183.787	127.365	163.126
RCAN1	263.096	287.207	186.967
RCAN2	212.367	334.296	113.500
RCAN3	189.181	236.757	256.253
RCBTB1	46.137	63.059	73.367
RCBTB2	116.822	111.585	53.500
RCC1	146.850	141.976	130.370
RCC2	829.778	784.234	1062.740
RCCD1	111.617	122.458	83.480
RCE1	94.972	70.517	107.140
RCHY1	124.311	174.008	100.655
RCL1	144.800	191.536	217.740
RCN1	1149.378	939.658	987.660
RCN2	327.300	472.429	346.580
RCN3	218.950	221.099	225.410
RCOR1	175.411	235.929	151.700
RCOR2	119.322	104.019	180.800
RCOR3	169.133	137.957	81.907
RCSD1	103.633	118.910	43.860
RCVRN	26.778	24.537	19.660
RD3	23.178	22.470	18.140
RDBP	688.089	594.885	410.560
RDH10	52.042	116.240	80.170
RDH11	292.758	807.583	528.760
RDH12	277.011	432.432	216.180
RDH13	120.922	119.695	187.448
RDH14	308.656	393.503	392.740
RDH16	55.222	62.610	40.860
RDH5	66.228	68.509	47.650
RDH8	34.944	31.547	24.200
RDM1	37.889	30.136	30.080
RDX	242.656	207.019	196.145
REC8	69.894	50.899	41.810
RECK	259.698	198.918	323.524
RECQL	336.961	279.144	192.365
RECQL4	83.106	88.354	99.550
RECQL5	46.144	44.937	41.788
REEP1	75.917	70.353	25.720
REEP2	131.756	108.545	40.460
REEP3	232.678	363.866	307.910
REEP4	390.167	510.820	235.900
REEP5	1127.328	1290.859	852.990
REEP6	59.222	228.774	122.580
REG1A	21.744	22.102	30.240
REG1B	16.111	15.398	15.940
REG1P	22.900	21.855	14.740
REG3A	18.828	15.735	18.390
REG3G	19.611	20.398	37.500
REG4	15.922	15.027	14.200
REL	136.100	108.096	97.960
RELA	171.033	202.749	271.113
RELB	132.067	102.555	53.820
RELL1	778.572	910.931	209.200
RELL2	70.711	68.134	55.220
RELN	77.889	123.086	43.500
RELT	148.078	113.443	28.120
REM1	81.456	89.124	76.900
REM2	30.533	30.919	28.360
REN	23.044	21.222	16.780
RENBP	63.489	70.011	21.480
REPIN1	150.167	182.848	205.640
REPS1	194.022	196.149	83.647
REPS2	25.089	32.156	31.513
RER1	442.942	654.079	419.150
RERE	123.031	127.043	144.320
RERG	37.917	56.045	67.600
RERGL	34.656	53.379	50.140
REST	114.906	124.126	304.880
RET	30.537	36.022	38.800
RETN	45.478	43.943	128.500
RETNLB	21.889	18.587	12.510
RETSAT	266.017	332.497	281.830
REV1	177.947	139.592	79.470
REV3L	391.978	332.645	62.720
REXO1	54.107	57.149	123.867
REXO1L1	15.556	14.377	29.160
REXO2	499.511	597.486	302.275
REXO4	136.211	158.307	121.380
RFC1	160.137	241.310	134.287
RFC2	127.472	148.920	74.000
RFC3	72.478	77.680	33.793
RFC4	245.378	244.554	112.120
RFC5	92.683	122.032	61.600
RFESD	28.367	36.175	26.830
RFFL	69.643	78.928	160.766
RFK	205.806	278.405	111.510
RFNG	130.544	181.113	56.580
RFPL1	8.656	8.149	7.140
RFPL1S	10.800	13.212	8.820
RFPL1S /// RFPL3S	22.833	18.468	31.060
RFPL2	31.556	31.143	16.300
RFPL3	27.211	25.926	15.380
RFPL3S	10.211	9.597	7.760
RFT1	81.878	78.340	80.240
RFTN1	530.422	422.594	92.980
RFTN2	28.067	28.072	80.800
RFWD2	340.489	409.956	296.820
RFWD3	51.578	73.374	181.440
RFX1	101.456	92.231	33.330
RFX2	80.950	63.267	72.480
RFX3	27.911	27.608	45.865
RFX4	11.656	10.762	10.720
RFX5	212.772	185.377	106.090
RFX6	11.267	9.781	8.940
RFX7	99.133	179.949	94.420
RFXANK	218.467	226.403	168.100
RFXAP	24.411	34.184	45.400
RG9MTD1	392.044	501.758	383.100
RG9MTD2	17.304	23.117	11.873
RG9MTD3	76.233	50.626	26.600
RGAG1	18.433	19.983	12.800
RGAG4	100.344	77.698	55.720
RGL1	659.378	762.778	228.780
RGL2	380.422	412.551	204.240
RGL3	41.011	33.418	97.667
RGL4	23.078	23.589	51.840
RGMA	88.844	79.584	115.410
RGMB	117.478	108.492	155.795
RGN	32.433	46.703	34.660
RGNEF	76.861	73.363	66.293
RGP1	296.889	239.010	428.360
RGPD1	45.422	24.784	56.060
RGPD4 /// RGPD5 /// RGPD6 /// RGPD8	841.756	603.198	304.460
RGPD5 /// RGPD6	9.422	8.799	17.280
RGPD5 /// RGPD6 /// RGPD8	310.589	135.663	169.220
RGR	27.370	26.412	26.687
RGS1	113.489	36.596	168.160
RGS10	184.993	240.292	216.293
RGS11	19.844	18.726	22.653
RGS12	47.040	46.865	45.242
RGS13	17.300	39.335	12.187
RGS14	80.641	86.614	138.120
RGS16	65.207	62.031	124.840
RGS17	19.044	20.070	10.380
RGS18	27.033	55.598	12.340
RGS19	331.422	313.063	207.500
RGS2	823.667	1179.557	1038.660
RGS20	39.256	77.066	51.440
RGS22	41.911	72.926	63.680
RGS3	101.872	136.643	67.110
RGS4	21.441	21.613	17.353
RGS5	281.091	490.481	227.012
RGS6	36.928	31.418	37.745
RGS7	11.848	13.754	10.660
RGS7BP	10.878	10.710	15.100
RGS8	16.939	16.771	18.630
RGS8 /// SDHAP3	30.022	23.230	21.800
RGS9	18.256	15.448	28.800
RGS9BP	17.133	33.152	55.160
RGSL1	36.022	31.789	15.980
RHAG	25.907	22.640	19.507
RHBDD1	84.973	85.492	77.704
RHBDD2	208.028	220.754	172.700
RHBDD3	84.400	122.458	133.460
RHBDF1	136.100	103.551	131.090
RHBDF2	146.700	165.800	56.260
RHBDL1	20.133	20.575	20.180
RHBDL2	55.396	111.546	109.513
RHBDL3	33.506	33.417	25.365
RHBG	94.356	101.679	82.140
RHCE	28.144	36.208	35.560
RHCE /// RHD	30.333	30.339	16.060
RHCG	72.633	287.830	82.240
RHD	33.659	33.596	33.547
RHEB	402.464	569.016	454.050
RHEBL1	36.856	32.504	25.820
RHO	27.606	24.625	19.870
RHOA	2065.537	2024.572	2091.300
RHOB	258.381	321.001	947.195
RHOBTB1	60.367	107.989	43.520
RHOBTB2	66.994	77.098	36.980
RHOBTB3	114.206	216.839	111.027
RHOC	300.478	251.533	187.250
RHOD	362.772	393.860	449.610
RHOF	67.342	53.937	37.790
RHOG	521.900	507.810	157.880
RHOH	118.561	42.638	20.210
RHOJ	49.624	56.188	112.220
RHOQ	428.298	560.214	277.200
RHOT1	364.870	503.765	381.487
RHOT2	286.963	260.181	229.193
RHOU	164.589	185.865	90.150
RHOV	243.078	176.853	410.020
RHOXF1	27.178	22.842	24.420
RHOXF2 /// RHOXF2B	26.789	22.869	30.480
RHPN1	64.961	53.949	137.300
RHPN2	35.644	65.150	66.180
RIBC1	24.444	24.953	25.190
RIBC2	17.967	16.904	27.000
RIC3	32.811	27.155	25.480
RIC8A	686.022	562.210	313.520
RIC8B	54.172	59.995	28.860
RICTOR	244.008	140.920	209.565
RIF1	64.551	72.428	104.955
RILP	201.933	201.342	57.380
RILPL1	94.744	105.358	94.710
RILPL2	402.789	412.712	138.600
RIMBP2	17.342	17.767	14.770
RIMBP3 /// RIMBP3B /// RIMBP3C	52.433	47.907	31.500
RIMKLA	23.214	21.407	14.405
RIMKLB	57.322	61.308	99.292
RIMS1	18.496	16.403	16.453
RIMS2	24.333	25.758	19.900
RIMS3	70.994	99.520	69.190
RIMS4	37.822	31.347	42.320
RIN1	140.678	122.047	314.880
RIN2	446.006	898.412	641.560
RIN3	77.913	74.057	104.584
RING1	410.206	302.779	362.720
RINT1	136.000	218.605	54.080
RIOK1	120.133	158.333	50.100
RIOK2	84.683	129.823	46.750
RIOK3	632.607	439.232	309.256
RIPK1	137.839	89.338	109.700
RIPK2	203.256	205.288	114.730
RIPK3	132.900	94.688	49.020
RIPK4	158.011	208.773	423.300
RIPPLY1	19.967	21.684	20.980
RIPPLY2	22.133	22.186	39.880
RIT1	70.484	147.335	88.556
RIT2	11.700	10.197	8.900
RLBP1	30.133	32.150	28.520
RLF	162.533	262.868	96.320
RLIM	142.596	152.219	209.087
RLN1	13.889	13.072	12.480
RLN2	11.744	13.517	10.620
RLN3	19.822	18.113	35.360
RLTPR	49.039	39.044	70.730
RMI1	130.811	189.640	73.460
RMND1	84.961	94.403	96.360
RMND5A	153.467	248.763	370.153
RMND5B	136.017	115.911	390.170
RMST	12.796	11.866	10.567
RNASE1	621.517	789.441	955.710
RNASE11	9.678	9.249	8.540
RNASE2	16.111	34.604	15.780
RNASE3	38.722	41.880	21.840
RNASE4	351.044	558.829	452.670
RNASE6	223.511	402.551	189.780
RNASE7	19.078	227.839	100.413
RNASEH1	368.804	310.385	138.647
RNASEH2A	117.633	89.821	84.900
RNASEH2B	44.350	46.097	21.685
RNASEH2C	251.872	260.754	354.100
RNASEK	1522.567	1693.392	2639.720
RNASEL	62.561	104.573	49.310
RNASET2	336.880	298.449	118.488
RND1	43.344	50.637	27.480
RND2	23.928	24.988	55.900
RND3	1443.867	1498.838	413.600
RNF10	311.472	324.075	198.810
RNF103	223.250	286.299	174.860
RNF11	864.644	908.741	558.660
RNF111	294.044	392.702	83.460
RNF112	55.744	69.518	37.760
RNF113A	243.111	315.839	359.380
RNF114	374.030	316.431	345.173
RNF115	279.667	355.243	268.330
RNF121	96.533	131.401	80.620
RNF122	93.556	96.623	134.100
RNF123	102.144	138.230	116.010
RNF125	122.589	112.763	57.600
RNF126	226.678	192.583	159.200
RNF126P1	83.222	74.523	54.300
RNF128	66.622	137.051	64.000
RNF13	898.733	1241.722	618.060
RNF130	320.622	398.026	108.080
RNF133	14.289	13.019	10.540
RNF135	413.550	420.481	176.890
RNF138	270.428	285.412	113.280
RNF139	664.511	864.452	821.120
RNF14	107.096	185.208	71.527
RNF141	201.806	250.359	231.975
RNF144A	49.789	64.260	34.980
RNF144B	287.828	310.195	332.820
RNF145	415.800	401.236	137.873
RNF146	362.278	347.025	335.420
RNF148	13.100	11.469	11.920
RNF149	730.122	1202.942	553.680
RNF150	52.133	68.891	29.160
RNF151	77.911	58.974	95.700
RNF152	9.994	10.802	192.030
RNF157	37.089	37.027	15.870
RNF165	17.422	19.576	15.433
RNF166	51.567	54.632	40.120
RNF167	340.433	293.217	302.460
RNF168	175.761	277.693	175.000
RNF169	253.544	250.095	151.740
RNF17	12.575	12.306	11.205
RNF170	118.667	162.506	150.840
RNF175	34.867	38.151	49.200
RNF180	13.789	20.652	24.053
RNF181	474.717	498.590	439.820
RNF182	15.678	21.828	35.400
RNF183	26.189	29.420	44.380
RNF185	171.339	144.553	166.050
RNF186	34.889	34.268	17.420
RNF187	216.275	229.679	358.985
RNF19A	543.161	376.065	357.010
RNF19B	167.433	250.370	250.880
RNF2	24.722	34.848	36.080
RNF20	440.022	494.187	154.180
RNF207	51.559	51.257	136.880
RNF208	32.211	32.398	19.240
RNF212	45.417	37.761	34.720
RNF213	280.229	73.950	70.782
RNF214	79.111	93.204	55.780
RNF215	38.700	35.125	62.200
RNF216	80.664	112.782	83.605
RNF217	35.478	52.704	168.560
RNF219	66.878	57.901	105.390
RNF220	318.122	289.038	193.120
RNF24	91.637	201.208	162.687
RNF25	72.544	93.577	77.840
RNF26	115.822	109.563	83.790
RNF31	52.241	66.988	221.813
RNF32	14.119	14.536	19.940
RNF34	212.922	184.538	88.993
RNF38	195.656	233.596	238.070
RNF39	59.200	150.170	217.920
RNF4	755.611	662.600	158.380
RNF40	97.311	94.779	71.720
RNF41	77.311	89.504	71.500
RNF43	88.811	83.760	173.420
RNF44	425.278	488.401	241.720
RNF5	166.572	160.878	123.240
RNF6	185.374	205.245	110.087
RNF7	391.836	485.578	279.740
RNF8	80.017	60.129	61.380
RNFT1	48.974	63.083	47.647
RNFT2	24.915	23.795	23.520
RNGTT	90.242	50.416	40.265
RNH1	793.239	630.457	285.520
RNLS	33.250	90.178	41.260
RNMT	148.550	125.413	181.610
RNMTL1	189.856	232.533	155.320
RNPC3	202.244	124.479	117.047
RNPEP	611.456	433.375	144.940
RNPEP /// TMEM189 /// TMEM189-UBE2V1 /// UBE2V1	573.989	435.381	123.900
RNPEPL1	119.744	144.751	123.020
RNPS1	700.706	506.316	621.310
ROBLD3	302.900	363.716	274.540
ROBO1	558.100	907.299	485.360
ROBO2	18.537	27.546	36.227
ROBO3	89.411	83.696	88.200
ROBO4	94.572	111.981	86.730
ROCK1	327.772	281.012	216.675
ROCK2	186.778	157.502	82.370
ROD1	575.889	528.892	926.836
ROGDI	88.933	99.767	107.520
ROM1	56.033	47.162	56.020
ROMO1	1340.311	1489.169	1275.860
ROPN1	28.000	42.482	82.053
ROPN1B	52.144	77.312	133.140
ROPN1L	17.339	15.292	14.850
ROR1	56.659	57.786	32.180
ROR2	33.772	38.990	27.100
RORA	306.542	560.561	599.876
RORB	13.356	13.183	12.720
RORC	90.689	99.382	137.420
ROS1	15.878	17.072	17.160
RP1	9.211	8.728	7.960
RP1-177G6.2	10.989	10.990	12.820
RP1L1	17.044	18.125	17.840
RP2	21.944	33.638	23.930
RP9	89.072	108.658	52.260
RP9 /// RP9P	159.333	164.906	148.580
RP9P	125.700	152.559	83.687
RPA1	516.574	503.255	146.173
RPA2	309.056	413.450	93.700
RPA3	362.167	435.856	347.500
RPA4	24.267	12.938	12.260
RPAIN	60.500	58.273	88.794
RPAP1	102.867	107.246	86.760
RPAP2	97.528	101.023	53.740
RPAP3	55.417	77.847	103.680
RPE	156.915	261.997	159.940
RPE65	8.356	7.657	7.040
RPF1	264.896	297.860	97.993
RPF2	616.311	673.998	409.280
RPGR	33.189	32.606	43.980
RPGRIP1	24.000	24.880	12.960
RPGRIP1L	15.533	18.620	12.960
RPH3A	21.878	19.665	14.860
RPH3AL	27.167	34.386	37.253
RPIA	185.222	269.317	231.140
RPL10	2618.153	2168.149	1192.685
RPL10A	5629.141	6660.751	6038.033
RPL10L	90.078	85.945	112.100
RPL11	6764.767	7980.788	6659.120
RPL12	9223.296	9205.307	7558.253
RPL13	4609.272	4462.435	3353.047
RPL13A	10847.775	11844.101	10077.830
RPL13A /// RPL13AP5 /// RPL13AP6	6710.400	6678.786	4133.380
RPL13AP17	56.856	52.602	18.620
RPL13P5	73.456	65.291	30.000
RPL14	4608.411	4297.096	6187.080
RPL15	3535.822	3431.740	2501.430
RPL17	6318.308	6408.383	4789.785
RPL18	3430.367	2700.825	2701.000
RPL18A /// RPL18AP3	5393.939	3508.586	1518.550
RPL19	7498.400	7777.225	8953.840
RPL21	9786.411	11148.198	10814.800
RPL21 /// RPL21P19 /// RPL21P28	35.989	37.961	858.960
RPL21 /// RPL21P28	13.467	14.012	21.680
RPL22	5305.231	5306.275	7189.176
RPL22L1	1344.933	2139.196	669.120
RPL23	3196.589	2642.898	3960.470
RPL23A	13166.439	13791.317	11488.250
RPL23AP32	195.356	74.179	368.600
RPL23AP53	45.344	39.979	121.520
RPL23AP7	53.878	56.676	168.320
RPL24	8170.178	8345.150	8437.600
RPL26	6208.411	5957.892	5944.720
RPL26L1	600.800	749.841	673.060
RPL27	8396.422	10295.922	10340.780
RPL27A	4219.130	3483.323	4922.093
RPL28	4811.489	4640.160	3878.670
RPL29	6939.167	6807.833	3857.700
RPL3	10431.791	8200.526	7250.216
RPL30	8891.056	11995.344	13715.220
RPL31	3565.107	3915.144	4637.500
RPL31 /// TBC1D8	18.433	29.928	21.200
RPL32	11106.811	12004.928	9713.180
RPL32P3	83.696	63.530	41.813
RPL34	6423.900	5806.100	4921.940
RPL35	6667.611	6982.505	5660.360
RPL35A	2261.493	2823.376	3618.768
RPL36	3470.689	4805.666	5756.180
RPL36A	7073.111	7645.752	7474.260
RPL36AL	3045.178	2872.544	3381.700
RPL37	3012.903	3176.455	4499.955
RPL37A	6081.648	4924.226	10044.640
RPL38	4272.522	3588.477	9112.887
RPL39	11123.367	11675.261	12390.320
RPL39L	89.922	113.095	120.560
RPL3L	30.967	30.276	30.700
RPL4	8795.396	7956.786	7457.400
RPL41	17717.356	18846.200	14768.900
RPL5	5325.096	5157.958	4660.433
RPL5 /// SNORA66	9.700	10.426	19.340
RPL6	7125.944	7107.039	7240.560
RPL7	3847.037	4087.902	3485.840
RPL7A	5959.829	6372.584	4330.928
RPL7L1	1600.789	1724.983	1088.860
RPL8	6520.778	5824.944	5173.140
RPL9	10235.400	10045.938	10339.080
RPLP0	12555.639	13544.098	5747.235
RPLP0 /// RPLP0P6	6818.589	6700.569	3936.420
RPLP1	12845.133	13681.420	10111.040
RPLP2	2952.967	2819.875	7022.353
RPN1	900.467	1256.474	753.980
RPN2	2295.167	1848.330	784.567
RPP14	183.767	203.494	183.540
RPP21 /// TRIM39 /// TRIM39R	273.489	298.030	319.420
RPP25	77.844	76.650	52.980
RPP30	96.711	121.051	96.190
RPP38	185.178	213.685	173.520
RPP40	220.244	352.013	40.700
RPPH1	34.456	33.134	1541.780
RPRD1A	131.357	157.626	110.520
RPRD1B	113.483	151.399	192.330
RPRD2	139.237	178.315	311.593
RPRM	46.700	43.116	62.520
RPRML	28.300	36.190	103.100
RPS10	9656.133	10017.889	9935.313
RPS10 /// RPS10P7	131.233	96.372	500.560
RPS10P7	22.533	19.335	20.820
RPS11	6831.856	6460.404	10842.070
RPS12	10427.878	10891.051	11473.220
RPS13	8739.000	9670.777	7681.360
RPS14	3596.900	3331.738	3151.307
RPS14P3	4630.700	3289.369	4400.140
RPS15	4969.683	4177.352	4259.000
RPS15A	2981.504	2812.481	5277.693
RPS16	6902.514	5979.484	5594.435
RPS16P5	166.833	50.923	40.020
RPS17	5335.511	5421.229	4719.520
RPS18	14159.967	16134.891	11252.460
RPS19	5966.011	5884.837	4159.653
RPS19BP1	495.189	480.235	387.560
RPS2	7751.870	7201.640	3834.227
RPS20	10929.067	10511.591	10277.060
RPS21	5165.744	4943.569	2433.790
RPS23	6225.911	6190.403	5537.090
RPS24	5766.022	5053.922	4024.430
RPS25	6091.289	5525.957	11105.620
RPS26	6563.711	6024.472	3167.160
RPS27	4936.472	4204.822	5535.240
RPS27A	2190.719	2626.037	2619.300
RPS27L	626.385	800.578	1036.267
RPS28	3009.567	2671.409	2350.620
RPS29	9743.244	10690.454	6831.720
RPS2P45	16.000	14.453	18.040
RPS3	7420.522	6331.406	7272.100
RPS3A	8439.178	10416.884	9403.530
RPS4X	11540.744	9847.723	9677.960
RPS4X /// RPS4XP6	38.578	38.529	250.240
RPS4Y1	39.033	1322.484	554.460
RPS5	7372.289	6627.271	4369.480
RPS6	6334.619	8588.731	6844.555
RPS6KA1	154.600	130.695	114.180
RPS6KA2	146.030	177.689	182.320
RPS6KA3	508.028	524.822	312.470
RPS6KA4	84.128	96.082	37.510
RPS6KA5	148.381	109.998	27.500
RPS6KA6	18.289	18.878	29.685
RPS6KB1	176.130	213.930	158.073
RPS6KB2	174.133	208.158	178.220
RPS6KC1	129.622	208.976	83.320
RPS6KL1	39.756	32.786	29.540
RPS7	6720.422	6681.288	4266.870
RPS8	6499.611	8424.838	10519.600
RPS8 /// RPS8P8	12.411	11.469	10.940
RPS9	3504.585	3188.403	3347.953
RPSA	8821.033	6811.368	5976.580
RPTN	34.756	43.075	43.940
RPTOR	96.022	84.035	75.640
RPUSD1	92.667	92.275	77.360
RPUSD2	93.900	102.350	49.220
RPUSD3	84.502	67.543	56.448
RPUSD4	571.578	515.206	565.980
RQCD1	79.720	111.107	146.053
RRAD	26.063	50.151	78.980
RRAGA	1085.978	1450.401	820.020
RRAGB	21.611	40.898	27.260
RRAGC	993.422	1016.927	369.170
RRAGD	217.856	446.319	144.760
RRAS	243.567	257.722	261.840
RRAS2	163.274	211.601	104.193
RRBP1	276.293	254.890	149.528
RREB1	174.929	146.243	126.351
RRH	14.678	14.792	11.340
RRM1	750.911	716.479	739.130
RRM2	257.672	302.155	101.530
RRM2B	189.100	265.643	62.380
RRN3	183.578	173.881	145.380
RRN3 /// RRN3P1 /// RRN3P2	52.339	45.205	38.750
RRN3P1	57.959	37.652	42.887
RRN3P2	38.150	24.704	30.570
RRN3P3	108.072	52.187	64.810
RRP1	156.328	135.871	245.300
RRP12	57.047	54.102	66.020
RRP15	118.561	139.536	89.440
RRP1B	299.911	330.785	185.090
RRP36	439.222	515.233	123.120
RRP7A	105.378	125.347	63.500
RRP7A /// RRP7B	101.722	90.482	107.520
RRP8	66.761	73.599	65.040
RRP9	66.800	70.939	110.780
RRS1	397.767	328.842	269.500
RS1	18.250	17.619	31.380
RSAD1	243.756	217.988	150.420
RSAD2	169.828	44.477	41.270
RSBN1	197.718	198.045	87.652
RSBN1L	152.428	150.619	175.060
RSF1	169.748	167.369	133.177
RSL1D1	332.281	385.817	100.407
RSL24D1	928.233	966.618	1011.980
RSPH1	29.667	33.800	38.660
RSPH10B /// RSPH10B2	13.489	14.403	14.020
RSPH10B2	370.611	295.456	834.460
RSPH3	163.350	156.420	135.900
RSPH4A	8.911	8.720	8.440
RSPH6A	49.778	39.451	36.640
RSPH9	20.956	18.486	21.820
RSPO1	48.656	59.282	99.900
RSPO2	8.622	8.955	10.580
RSPO3	77.022	138.336	30.800
RSPO4	39.311	53.177	67.840
RSPRY1	254.511	309.973	142.980
RSRC1	50.689	118.177	84.873
RSRC2	655.800	593.925	606.000
RSU1	157.311	153.878	150.904
RTBDN	39.311	38.403	31.760
RTCD1	149.574	196.495	109.453
RTDR1	23.578	21.666	18.010
RTEL1	97.550	96.245	84.055
RTEL1 /// TNFRSF6B	229.133	182.974	141.920
RTF1	199.844	235.338	325.900
RTKN	56.422	56.661	92.033
RTKN2	10.017	9.394	9.690
RTN1	96.222	157.592	90.730
RTN2	52.644	80.634	103.130
RTN3	690.028	1241.156	1297.210
RTN4	3281.797	4283.546	3605.640
RTN4IP1	48.656	68.116	46.180
RTN4R	32.244	41.462	27.320
RTN4RL1	55.400	72.275	95.300
RTN4RL2	16.378	13.655	15.560
RTP1	12.861	11.505	12.120
RTP3	31.494	29.891	24.160
RTP4	88.144	64.596	40.740
RTTN	49.719	37.605	28.507
RUFY1	307.704	304.409	137.727
RUFY2	29.524	24.998	61.403
RUFY3	273.690	143.310	153.351
RUNDC1	70.261	104.879	71.070
RUNDC2A	35.944	30.912	45.420
RUNDC2B /// RUNDC2C	12.400	11.450	31.820
RUNDC2C	14.400	11.288	15.900
RUNDC3A	44.033	54.006	73.260
RUNDC3B	35.872	70.495	27.960
RUNX1	85.341	75.383	110.032
RUNX1 /// SH3D19	72.533	62.998	424.540
RUNX1T1	95.905	161.448	71.869
RUNX2	48.496	51.000	44.060
RUNX3	240.163	158.637	145.060
RUSC1	285.856	252.751	171.920
RUSC2	145.156	165.495	140.580
RUVBL1	205.556	171.819	110.220
RUVBL2	452.259	480.103	336.647
RWDD1	474.033	470.308	521.450
RWDD2A	49.800	79.355	32.040
RWDD2B	135.000	167.690	193.690
RWDD3	99.622	135.818	210.020
RWDD4	361.900	415.365	451.180
RXFP1	10.356	10.147	8.820
RXFP2	10.667	10.380	9.640
RXFP3	12.900	12.313	13.940
RXRA	693.450	662.978	527.250
RXRB	117.411	104.285	93.380
RXRG	20.911	18.872	32.140
RYBP	629.956	528.955	242.553
RYK	343.167	440.614	275.407
RYR1	45.311	52.850	38.620
RYR2	14.139	16.171	13.510
RYR3	17.600	25.736	18.720
S100A1	56.067	72.851	207.460
S100A10	5951.067	6464.626	3264.700
S100A11	2365.078	2894.503	2870.420
S100A12	28.722	269.901	13.620
S100A13	672.444	698.680	766.220
S100A14	1090.889	1333.834	849.400
S100A16	2267.544	2803.839	2240.040
S100A2	4430.833	5936.086	6835.580
